"","species_names","X","ID","Binomial","Common_name","Location","Country","Region","Latitude","Longitude","Class","Order","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_biome","minyear","maxyear","duration","points","taxa","first_order_coefficient","first_order_pvalue","second_order_coefficient","second_order_pvalue","strd_error","intercept","x_m","p1","p2","p3","CV","MSE","D","r.sq","derivative","intercept_derivative","derivated_curvature","direction","acceleration","shape_class","linear_slope","linear_slope_pvalue","linear_intercept","first_X_value","last_X_value","magnitude","lin_class","gnbn","dir2","full_realm","LoNL","redlistCategory","populationTrend","GBIF_ID"
"1035","Rhinoceros unicornis",7163,18277,"Rhinoceros_unicornis","Greater one-horned rhino","Chitwan National Park","Nepal","Asia",27.510556,"84.339722","Mammalia","Perissodactyla","Terrestrial","Indo-Malayan","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL",1950,2011,62,13,"Mammals",-4.36236365437004,0.263622179385373,0.00110309854147187,0.0423515727486919,0.529351156858831,4318.19781838425,1980.5,1977.32273698291,1993.24419840165,1962.47037072108,0.108722639350638,0.215548190205987,0.0654555818791708,0.286237311330646,NA,NA,-1.02342022099983e-07,"stable","convex","stable_convex",0.00862188934528057,0.338459095327462,-11.3189744975639,1950,2011,0.00220619708294375,"no trend","good","No trend
non linear","Indo-Malayan","non linear","Vulnerable","Increasing","5220113"
"1036","Rhinoceros unicornis",7162,18274,"Rhinoceros_unicornis","Greater one-horned rhino","Kaziranga National Park, Assam","India","Asia",26.666667,"93.35","Mammalia","Perissodactyla","Terrestrial","Indo-Malayan","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL",1966,2015,50,12,"Mammals",0.033541455091908,6.45379855168125e-08,0,0.121710079706663,0.117620194225744,-59.7469983944689,1990.5,NA,NA,NA,0.0810138922412364,0.0103758825672763,0.0248473160743456,0.958913262151626,0.033541455091908,-59.7469983944689,NA,"increase","constant","increase_constant",0.0335414550919078,4.38614525806466e-08,-59.7469983944686,1966,2015,0,"positive","good","Increase
linear","Indo-Malayan","linear","Vulnerable","Increasing","5220113"
"1037","Rhinoceros unicornis",8999,25559,"Rhinoceros_unicornis","Greater one-horned rhino","Nepal (Chitwan NP, Bardia NP and Suklaphanta Wildlife Reserve)","Nepal","Asia",27.57564,"83.236008","Mammalia","Perissodactyla","Terrestrial","Indo-Malayan","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL",1950,2015,66,14,"Mammals",-3.91655066104931,0.0958659409022223,0.000990187027073593,0.0326997892603442,0.516393647460121,3878.19982424817,1982.5,1977.6822731279,1993.61420747756,1961.44094706375,0.110489367909831,0.209520456464917,0.0637983635793293,0.358991260044461,NA,NA,-1.12229307860396e-07,"stable","convex","stable_convex",0.0118041859307925,0.151524618069204,-17.5777685017201,1950,2015,0.00198037405414719,"no trend","good","No trend
non linear","Indo-Malayan","non linear","Vulnerable","Increasing","5220113"
"1038","Rhinolophus euryale",8821,23157,"Rhinolophus_euryale","Mediterranean horseshoe bat","34 roosts in the Eastern Iberian Peninsula","Spain","Europe",39.327878,"-0.521001","Mammalia","Chiroptera","Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL",1997,2014,18,17,"Mammals",-0.0160489410461897,0.524115750860676,0,0.179766066943787,0.533401238430245,38.888476249734,2005.5,NA,NA,NA,0.080664130809638,0.234308019777934,0.0804602963232205,0.0256287265934575,-0.0160489410461897,38.888476249734,NA,"stable","constant","stable_constant",-0.0160489410461906,0.536441078829488,38.888476249736,1997,2014,0,"no trend","no","No trend
linear","Palearctic","linear","Near Threatened","Decreasing","2432621"
"1039","Rhinolophus ferrumequinum",2470,4798,"Rhinolophus_ferrumequinum","Greater horseshoe bat","United Kingdom","United Kingdom","Europe",53,"-2","Mammalia","Chiroptera","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1997,2011,15,15,"Mammals",-16.6187329291676,0.000248707804040068,0.00415341778164813,0.0132213570975287,0.0918544230839196,16628.3369423883,2004,2000.60935389132,2004.59885069313,1996.61985708895,0.0359781834845505,0.00674978803206376,0.010438437294713,0.700606901343405,NA,NA,-5.81901649723694e-06,"stable","convex","stable_convex",0.028165539678125,0.00127097453887596,-51.7777929298018,1997,2011,0.00830683556329626,"positive","good","No trend
non linear","Palearctic","non linear","Least Concern","Decreasing","2432655"
"1040","Rhinolophus ferrumequinum",8823,23159,"Rhinolophus_ferrumequinum","Greater horseshoe bat","34 roosts in the Eastern Iberian Peninsula","Spain","Europe",39.327878,"-0.521001","Mammalia","Chiroptera","Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL",1997,2014,18,17,"Mammals",0.168180340840521,0.0534090224764837,0,0.7578017718888,1.73140287957779,-332.34122094435,2005.5,NA,NA,NA,0.374400616654504,2.46874017880846,0.64391929551989,0.137368515852634,0.168180340840521,-332.34122094435,NA,"stable","constant","stable_constant",0.16818034084051,0.0459819908033032,-332.341220944328,1997,2014,0,"positive","no","No trend
linear","Palearctic","linear","Least Concern","Decreasing","2432655"
"1041","Rhinolophus ferrumequinum",3668,7739,"Rhinolophus_ferrumequinum","Greater horseshoe bat","UK Wide","United Kingdom","Europe",54,"-4","Mammalia","Chiroptera","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1997,2011,15,15,"Mammals",-16.4580918140238,0.000320367957590204,0.00411391193563207,0.0240717246757725,0.102392005048188,16465.0589158183,2004,2000.29704956423,2004.61429726116,1995.97980186656,0.0387433867280046,0.00838729815823057,0.012671311831098,0.677792748551717,0.0304672239895574,-56.4772402710284,-6.17329092126518e-06,"increase","accelerated","increase_accelerated",0.0304672239895453,0.00112864624352652,-56.4004472482116,1997,2011,0.00821227583164435,"positive","good","Increase
non linear","Palearctic","non linear","Least Concern","Decreasing","2432655"
"1042","Rhinolophus hipposideros",8824,23160,"Rhinolophus_hipposideros","Lesser horseshoe bat","34 roosts in the Eastern Iberian Peninsula","Spain","Europe",39.327878,"-0.521001","Mammalia","Chiroptera","Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL",1997,2014,18,17,"Mammals",0.0794968993454517,0.190714489761316,0,0.271758000011548,1.25538614357504,-157.2716628043,2005.5,NA,NA,NA,0.598237453227611,1.29787771604252,1.36359957388931,0.0697597400625999,0.0794968993454517,-157.2716628043,NA,"stable","constant","stable_constant",0.0794968993454512,0.19357194190401,-157.271662804299,1997,2014,0,"no trend","no","No trend
linear","Palearctic","linear","Least Concern","Decreasing","2432614"
"1043","Rhinolophus hipposideros",3669,7740,"Rhinolophus_hipposideros","Lesser horseshoe bat","UK Wide","United Kingdom","Europe",54,"-4","Mammalia","Chiroptera","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1997,2011,15,15,"Mammals",0.0518117787920471,3.32353709673225e-11,0,0.122861115461541,0.0383520223471155,-98.9400498409187,2004,NA,NA,NA,0.0480560918832273,0.00117670209449092,0.0113024240776989,0.97337265588663,0.0518117787920471,-98.9400498409187,NA,"increase","constant","increase_constant",0.0518117787920466,1.79804409336753e-11,-98.9400498409178,1997,2011,0,"positive","good","Increase
linear","Palearctic","linear","Least Concern","Decreasing","2432614"
"1044","Rhinolophus hipposideros",2471,4803,"Rhinolophus_hipposideros","Lesser horseshoe bat","Wales","United Kingdom","Europe",52.56667,"-2.66667","Mammalia","Chiroptera","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1994,2003,10,10,"Mammals",-14.2342118795065,4.30181357146647e-10,0.0035778628595849,0.000314142269992298,0.0125213058486427,14161.9099062343,1998.5,1989.20590840617,1998.26433451934,1980.14748229199,0.0418811735576426,0.000109748170108677,0.0130957357603696,0.996214569737314,0.0665059702542976,-128.082405139228,-1.01040989272497e-05,"increase","accelerated","increase_accelerated",0.0665059702542996,5.44195707057221e-08,-128.052887770638,1994,2003,0.00711086336294796,"positive","good","Increase
non linear","Palearctic","non linear","Least Concern","Decreasing","2432614"
"1045","Rhinolophus mehelyi",8822,23158,"Rhinolophus_mehelyi","Mehely's horseshoe bat","34 roosts in the Eastern Iberian Peninsula","Spain","Europe",39.327878,"-0.521001","Mammalia","Chiroptera","Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL",1997,2014,18,17,"Mammals",0.0729534611182347,0.209234161954793,0,0.616398233256399,1.2035437556878,-143.468930859074,2005.5,NA,NA,NA,0.421600711141228,1.19289682388066,0.748158451180553,-0.000312010357734538,0.0729534611182347,-143.468930859074,NA,"stable","constant","stable_constant",0.072953461118227,0.197082824544069,-143.468930859058,1997,2014,0,"no trend","no","No trend
linear","Palearctic","linear","Vulnerable","Decreasing","2432667"
"1046","Rucervus eldii",4811,11200,"Rucervus_eldii","Hainan eld's deer","Datian Nature reserve, Hainan Island, China","China","Asia",19.1,"108.8","Mammalia","Artiodactyla","Terrestrial","Indo-Malayan","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL",1976,2003,28,19,"Mammals",7.85307700481556,6.71139757215449e-15,-0.00194006735583053,0.00238981595635294,0.128626384012082,-7939.22944245063,1989.5,2023.9186493228,1989.00096648833,2056.0574387983,0.149924429782953,0.0139324182433883,0.0405823248912081,0.977084487947294,0.133548995965872,-260.2289556474,5.77114094775472e-06,"increase","decelerated","increase_decelerated",0.12507396488514,1.2761442785353e-13,-243.44032348109,1976,2003,0.00379135391815353,"positive","good","Increase
non linear","Indo-Malayan","non linear","Endangered","Decreasing","7261381"
"1047","Rupicapra pyrenaica",4929,11565,"Rupicapra_pyrenaica","Pyrenean chamois","Reserva Nacional de Caza?ßdel?ßCad?í","Spain","Europe",42.281373,"1.667175","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1980,2011,32,32,"Mammals",11.9049704563055,5.5918777863261e-10,-0.00297286239078199,5.85380479439209e-06,0.231621703065574,-11910.9750244488,1995.5,2002.27405298331,1993.78069064972,2010.76741531694,0.0694232888877405,0.0486190558312159,0.0170439665019259,0.781763489244898,NA,NA,4.25426351803961e-06,"stable","concave","stable_concave",0.0402766546945261,4.03821158244945e-07,-73.2302204102858,1980,2011,0.00594572478156399,"positive","bad","No trend
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
"1048","Rupicapra pyrenaica",4778,11155,"Rupicapra_pyrenaica","Pyrenean chamois","400 ha site in the French western Pyrenees (Baz??s)","France","Europe",43.05,"0.21667","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1986,2001,16,10,"Mammals",42.8941333884014,3.72339788124231e-06,-0.0107067086329623,0.0151767750856324,0.226152201090984,-42956.5166046219,1993.5,2003.14283590127,1993.49979031306,2012.07477037797,0.269925437966246,0.0358013726408078,0.105862566237814,0.951617804719078,0.206486068780766,-407.604138790006,0.000255889026999005,"increase","decelerated","increase_decelerated",0.206486068780782,2.08022160942717e-05,-407.820949639827,1986,2001,0.0202899379805964,"positive","good","Increase
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
"1049","Rupicapra pyrenaica",9422,27941,"Rupicapra_pyrenaica","Pyrenean chamois","Abruzzo, Lazio and Molise National Park","Italy","Europe",41.804503,"13.791657","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1972,2013,42,34,"Mammals",2.2463330473561,1.02112573283164e-09,-0.000558631493230271,0.0202948119881344,0.172087535598435,-2251.90106648793,1992.5,2010.56785607158,1988.03579475282,2032.52273883555,0.0523126346473542,0.0270011093281946,0.0260465600662728,0.702744877116536,0.0201865468334739,-34.1026153422638,7.55182239085711e-08,"increase","decelerated","increase_decelerated",0.0198579400727513,3.89146364654667e-09,-33.5391634778031,1972,2013,0.00111625537475107,"positive","good","Increase
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
"1050","Rupicapra pyrenaica",4650,10897,"Rupicapra_pyrenaica","Pyrenean chamois","Larra-Lapaquiza massif,  Navarre/Aragon border","Spain","Europe",42.73,"-0.99","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1996,2006,11,11,"Mammals",0.0946435341515879,0.000329221333184184,0,0.445619819729266,0.165881009540332,-184.03127740986,2001,NA,NA,NA,0.065365908862784,0.0200120067826325,0.0317248851995795,0.775036199872711,0.0946435341515879,-184.03127740986,NA,"increase","constant","increase_constant",0.0946435341515878,0.000177913557229271,-184.03127740986,1996,2006,0,"positive","good","Increase
linear","Palearctic","linear","Least Concern","Increasing","5220171"
"1051","Rupicapra pyrenaica",4918,11541,"Rupicapra_pyrenaica","Pyrenean chamois","Regional hunting reserves in western Asturias (Asturias occidental)","Spain","Europe",43.109167,"-6.307778","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1985,2007,23,10,"Mammals",0.112093352761104,3.00225483657134e-08,0,0.331673398454138,0.0886958946005542,-216.736139902777,1996,NA,NA,NA,0.108753980761509,0.00550687320329483,0.0379615090078581,0.987062863709099,0.112093352761104,-216.736139902777,NA,"increase","constant","increase_constant",0.112093352761104,5.01824059327613e-09,-216.736139902777,1985,2007,0,"positive","good","Increase
linear","Palearctic","linear","Least Concern","Increasing","5220171"
"1052","Rupicapra pyrenaica",4922,11552,"Rupicapra_pyrenaica","Pyrenean chamois","Reserva Regional de Caza de Fuentes Carrionas, Castilla y Le??n","Spain","Europe",42.939722,"-4.568889","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1994,2007,14,12,"Mammals",0.0365370512221138,7.51286683867178e-08,0,0.610988090750411,0.0320142178781348,-72.6726337521217,2000.5,NA,NA,NA,0.347986223604075,0.000768682609761511,0.115543381084524,0.957084968980501,0.0365370512221138,-72.6726337521217,NA,"increase","constant","increase_constant",0.0365370512221139,1.55248764771165e-08,-72.6726337521219,1994,2007,0,"positive","good","Increase
linear","Palearctic","linear","Least Concern","Increasing","5220171"
"1053","Rupicapra pyrenaica",4895,11470,"Rupicapra_pyrenaica","Pyrenean chamois","Aig??estortes i Estany de Sant Maurici National Park, Catalonia","Spain","Europe",42.565519,"0.929664","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1993,2009,17,17,"Mammals",18.7269241513108,0.0327185694117646,-0.00468339736361893,0.00922960747090753,0.13666283879063,-18713.3258689707,2001,1999.28841152614,1994.83558563927,2003.74123741292,0.0268891227368478,0.0153808377110818,0.0160885539698979,0.442876168560136,NA,NA,-4.21710667905298e-06,"stable","concave","stable_concave",-0.0160320978921385,0.0755424493909435,38.8894568201276,1993,2009,0.00936679472723785,"no trend","bad","No trend
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
"1054","Rupicapra pyrenaica",9420,27938,"Rupicapra_pyrenaica","Pyrenean chamois","Majella National Park, Abruzzo region","Italy","Europe",42.084593,"14.090093","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",2001,2013,13,13,"Mammals",19.974246566633,1.70610138033145e-10,-0.00493374723985475,0.0320809265746119,0.0887152031085726,-20209.1128898484,2007,2024.24704748566,2006.76572026874,2041.72837470394,0.116543729397008,0.00605414404815022,0.030448555899743,0.982506036893878,0.170185145856063,-335.737254098706,4.62868163913519e-05,"increase","decelerated","increase_decelerated",0.170185145856062,2.67479965171187e-10,-335.806326560065,2001,2013,0.00944291137951539,"positive","good","Increase
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
"1055","Rupicapra pyrenaica",4926,11560,"Rupicapra_pyrenaica","Pyrenean chamois","Reserva Nacional de Caza de Alt Pallars-Aran","Spain","Europe",42.599598,"1.104126","Mammalia","Artiodactyla","Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL",1983,2011,29,22,"Mammals",15.9620064582259,0.942351989737157,-0.00399327673394264,1.19957813493588e-11,0.0866980282574023,-15942.4872432699,1997,1998.61010414701,1992.34807050006,2001.16876115682,0.0349616188467381,0.00649156427139569,0.0125235452957344,0.906612950718694,NA,NA,2.45965339805152e-06,"stable","concave","stable_concave",0.000153302341885536,0.982781466654869,7.80834667521233,1983,2011,0.00798655346788529,"no trend","bad","No trend
non linear","Palearctic","non linear","Least Concern","Increasing","5220171"
